time,eptot,ektot,etot,temp,pres,volume,density,rmsd
1070.0,-108318.0751,22571.9043,-85746.1708,296.97,-42.0,360635.4608,1.0453,1.8162
1080.0,-108069.5976,22797.5645,-85272.0332,299.94,-98.6,360826.0526,1.0448,1.8386
1090.0,-107965.9997,22928.9531,-85037.0465,301.66,342.9,361082.5927,1.044,1.812
1100.0,-108311.426,22756.834,-85554.592,299.4,-128.5,360744.052,1.045,1.6288
1110.0,-107989.2095,22763.2129,-85225.9966,299.48,-45.0,361226.1225,1.0436,1.7566
1120.0,-107812.6368,22679.8477,-85132.7892,298.39,54.7,361923.2039,1.0416,1.6919
1130.0,-107835.1154,22735.9121,-85099.2033,299.12,47.0,361746.0559,1.0421,1.8341
1140.0,-107838.2819,22901.5195,-84936.7623,301.3,61.5,361161.6735,1.0438,1.9335
1150.0,-107999.4803,22674.7012,-85324.7792,298.32,80.2,361582.0829,1.0426,2.0614
1160.0,-107963.7782,22718.584,-85245.1942,298.9,92.9,361185.2698,1.0437,1.8776
1170.0,-107664.7709,22890.6699,-84774.101,301.16,62.0,361692.2886,1.0422,1.9036
1180.0,-108172.8965,22568.5566,-85604.3398,296.92,-261.6,361058.0531,1.0441,1.8967
1190.0,-108021.3713,22890.918,-85130.4533,301.16,-27.8,360936.641,1.0444,1.9527
1200.0,-107963.6185,22589.9043,-85373.7142,297.2,33.9,361577.4383,1.0426,1.9364
1210.0,-108093.4488,22783.6172,-85309.8316,299.75,425.9,361249.9447,1.0435,1.9472
1220.0,-107791.8803,22793.4277,-84998.4526,299.88,-129.3,361712.2498,1.0422,1.9333
1230.0,-108045.5356,22780.3594,-85265.1762,299.71,-9.9,360623.6105,1.0453,1.6782
1240.0,-107915.7047,22740.0605,-85175.6442,299.18,115.1,361694.4069,1.0422,1.6991
1250.0,-107913.8779,22726.9277,-85186.9501,299.01,102.0,361472.0012,1.0429,1.7361
1260.0,-107883.1921,22718.8105,-85164.3816,298.9,-170.3,361150.6915,1.0438,1.6279
1270.0,-108000.8869,22675.7695,-85325.1174,298.33,-12.0,360671.3368,1.0452,1.5929
1280.0,-107949.5413,22710.166,-85239.3752,298.79,-149.6,362081.11,1.0411,1.5121
1290.0,-107617.3371,22712.9648,-84904.3722,298.82,220.2,361326.1451,1.0433,1.3569
1300.0,-107913.4291,22693.9941,-85219.4349,298.57,74.5,361422.8444,1.043,1.5691
1310.0,-108124.8677,22727.6934,-85397.1743,299.02,-275.7,360886.0356,1.0446,1.5282
1320.0,-107953.3927,22939.2969,-85014.0958,301.8,-54.6,361367.3809,1.0432,1.5476
1330.0,-107822.5555,22787.6016,-85034.954,299.8,104.0,361112.1227,1.0439,1.6676
1340.0,-108343.1511,22703.5801,-85639.571,298.7,-248.5,361401.177,1.0431,1.5777
1350.0,-108078.0082,22812.6289,-85265.3793,300.13,-314.4,361842.1831,1.0418,1.4855
1360.0,-108267.8848,22675.4473,-85592.4376,298.33,137.9,360957.4787,1.0444,1.4723
1370.0,-107801.4862,22875.1953,-84926.2908,300.96,20.8,361267.284,1.0435,1.4554
1380.0,-108162.3479,22820.1484,-85342.1995,300.23,36.3,361360.7683,1.0432,1.3819
1390.0,-107757.1314,22894.5879,-84862.5435,301.21,125.1,361246.0163,1.0435,1.3546
1400.0,-107947.3509,22727.998,-85219.3528,299.02,264.2,361778.6283,1.042,1.4905
1410.0,-108400.9626,22602.5586,-85798.404,297.37,-27.6,361134.7542,1.0439,1.4947
1420.0,-107936.0706,22764.5352,-85171.5355,299.5,-52.2,362111.8047,1.041,1.5374
1430.0,-108361.9504,22580.4238,-85781.5266,297.08,-280.9,361477.7966,1.0429,1.5359
1440.0,-107794.9287,22706.1133,-85088.8155,298.73,319.0,361708.1723,1.0422,1.577
1450.0,-107962.8959,22971.1914,-84991.7045,302.22,291.8,361333.0852,1.0433,1.6298
1460.0,-108125.9804,22943.3145,-85182.6659,301.85,26.2,361807.3745,1.0419,1.5828
1470.0,-108034.4583,22676.459,-85357.9993,298.34,289.2,360903.5835,1.0445,1.531
1480.0,-107965.8896,22544.5215,-85421.3682,296.61,129.8,361413.8461,1.0431,1.6431
1490.0,-107858.5846,22723.6914,-85134.8932,298.96,-204.5,361461.6203,1.0429,1.5897
1500.0,-108060.2869,22565.6074,-85494.6795,296.88,-115.5,361970.4451,1.0414,1.6831
1510.0,-108137.6262,22691.4844,-85446.1418,298.54,-459.9,361711.6065,1.0422,1.6272
1520.0,-107883.407,22738.9648,-85144.4422,299.17,126.8,362102.6117,1.0411,1.8562
1530.0,-107783.1744,22917.8477,-84865.3268,301.52,-261.9,361388.9231,1.0431,1.6111
1540.0,-108266.5259,22729.2285,-85537.2974,299.04,99.7,361843.0625,1.0418,1.6457
1550.0,-108158.2099,22880.0957,-85278.1142,301.02,90.5,362274.9498,1.0406,1.7184
1560.0,-108302.65,22719.0234,-85583.6266,298.9,79.0,360446.9288,1.0459,1.7115
1570.0,-108125.838,22870.0352,-85255.8028,300.89,-225.3,361913.4912,1.0416,1.5833
1580.0,-107913.966,22852.6387,-85061.3273,300.66,-1.5,360727.5436,1.045,1.6569
1590.0,-107910.7754,22652.0156,-85258.7598,298.02,74.1,361400.5743,1.0431,1.5241
1600.0,-108061.2681,23013.791,-85047.4771,302.78,160.6,361431.3742,1.043,1.5463
1610.0,-107772.6011,23071.5059,-84701.0952,303.54,140.9,361909.422,1.0416,1.4785
1620.0,-107938.8478,22895.334,-85043.5138,301.22,23.9,360631.5766,1.0453,1.4638
1630.0,-108093.7145,22760.4102,-85333.3044,299.45,-115.0,361744.4736,1.0421,1.5493
1640.0,-108055.2734,22626.8809,-85428.3925,297.69,-24.9,362063.8363,1.0412,1.5585
1650.0,-108162.6319,22705.3262,-85457.3058,298.72,-211.6,361176.9928,1.0437,1.524
1660.0,-107979.468,22687.0391,-85292.429,298.48,215.4,361450.3882,1.0429,1.5579
1670.0,-108228.1363,22740.4766,-85487.6597,299.18,-135.7,361675.2293,1.0423,1.4928
1680.0,-107807.9846,22817.2051,-84990.7795,300.19,-73.7,361695.7683,1.0422,1.7364
1690.0,-107887.7652,22847.7969,-85039.9683,300.6,95.7,361218.3303,1.0436,1.6358
1700.0,-107775.9109,22739.0879,-85036.823,299.17,-160.2,361124.9425,1.0439,1.4943
1710.0,-108077.5124,22805.2246,-85272.2878,300.04,243.7,361633.4642,1.0424,1.4814
1720.0,-108119.9284,22636.3672,-85483.5612,297.82,12.0,361503.3716,1.0428,1.516
1730.0,-108536.9124,22812.5566,-85724.3557,300.13,230.2,361098.9725,1.044,1.4943
1740.0,-108346.2908,22867.7148,-85478.5759,300.86,-26.2,360934.2369,1.0444,1.4597
1750.0,-107995.6658,22594.3789,-85401.2869,297.26,-196.0,361245.0908,1.0435,1.5842
1760.0,-107857.1551,22732.9707,-85124.1844,299.09,-8.6,361328.6162,1.0433,1.6531
1770.0,-108086.2569,22730.209,-85356.0479,299.05,100.4,361155.4907,1.0438,1.6791
1780.0,-107991.5545,22934.1562,-85057.3982,301.73,-97.5,361889.3828,1.0417,1.5212
1790.0,-108157.4974,22832.5332,-85324.9642,300.4,303.2,361240.4391,1.0436,1.7053
1800.0,-107977.5826,22694.1895,-85283.3931,298.58,186.9,361663.5538,1.0423,1.8396
1810.0,-107852.2762,22775.7852,-85076.4911,299.65,194.5,361765.8088,1.042,1.7816
1820.0,-107983.4103,22932.6055,-85050.8048,301.71,-24.5,361347.5992,1.0432,1.7051
1830.0,-108068.166,22766.2266,-85301.9394,299.52,-137.8,361416.3352,1.043,1.8109
1840.0,-107981.5996,22770.3438,-85211.2558,299.58,-36.4,361894.8712,1.0417,1.5171
1850.0,-107868.134,22941.3594,-84926.7747,301.83,305.6,361767.5423,1.042,1.5696
1860.0,-107792.9642,22808.3145,-84984.6498,300.08,-166.7,361969.7724,1.0415,1.5771
1870.0,-108153.7877,22789.9492,-85363.8385,299.84,153.6,361051.6186,1.0441,1.4894
1880.0,-108070.5869,22835.2168,-85235.3701,300.43,57.1,361613.3354,1.0425,1.5305
1890.0,-107812.5188,23026.582,-84785.9367,302.95,-20.0,362304.0236,1.0405,1.5206
1900.0,-107947.5166,22934.7148,-85012.8018,301.74,-39.7,361939.1712,1.0415,1.5202
1910.0,-107597.3758,22781.6289,-84815.7469,299.73,38.4,361847.3991,1.0418,1.4191
1920.0,-108221.0423,23040.4434,-85180.599,303.13,38.5,361186.308,1.0437,1.3858
1930.0,-108029.82,22849.8125,-85180.0075,300.62,-187.0,361599.483,1.0425,1.4111
1940.0,-108213.1886,22787.3262,-85425.8624,299.8,1.2,361266.213,1.0435,1.6284
1950.0,-108052.4938,22811.3184,-85241.1754,300.12,33.6,361719.6254,1.0422,1.5299
1960.0,-107866.1539,22745.5332,-85120.6207,299.25,-91.1,361064.644,1.0441,1.4469
1970.0,-108034.059,22840.0039,-85194.0551,300.49,37.9,361851.0283,1.0418,1.6145
1980.0,-108080.8747,22740.5449,-85340.3298,299.19,59.7,361090.4467,1.044,1.6653
1990.0,-107932.6883,22687.7578,-85244.9305,298.49,130.8,361372.2023,1.0432,1.5551
2000.0,-108141.742,22648.2207,-85493.5213,297.97,259.8,361329.5455,1.0433,1.5072
2010.0,-107908.7603,22780.7285,-85128.0318,299.71,-206.1,362325.3246,1.0404,1.5747
2020.0,-107868.0513,22757.3379,-85110.7134,299.41,226.1,361761.7625,1.042,1.6632
2030.0,-108079.7851,22786.6836,-85293.1015,299.79,-73.5,361170.8305,1.0438,1.7183
2040.0,-107849.232,22789.9453,-85059.2866,299.84,74.2,361677.3796,1.0423,1.8287
2050.0,-107885.7309,23038.877,-84846.8539,303.11,-36.4,361860.025,1.0418,1.7269
2060.0,-107875.8905,22864.3574,-85011.5331,300.81,-41.5,361513.7784,1.0428,1.6882
2070.0,-107893.8562,22780.1387,-85113.7176,299.71,-267.2,361847.0031,1.0418,1.5286
2080.0,-108095.7446,22678.0996,-85417.645,298.36,298.1,361217.826,1.0436,1.8019
2090.0,-107870.6591,22625.2559,-85245.4032,297.67,-247.2,361817.3665,1.0419,1.5823
2100.0,-107642.841,22543.3633,-85099.4777,296.59,-63.9,362623.5269,1.0396,1.6071
2110.0,-107969.0216,22767.5391,-85201.4825,299.54,123.4,362034.6684,1.0413,1.7399
2120.0,-107714.42,22832.7012,-84881.7188,300.4,218.2,362813.3629,1.039,1.6454
2130.0,-108082.276,22849.6328,-85232.6432,300.62,253.0,361789.6177,1.042,1.729
2140.0,-108103.5389,22744.0352,-85359.5037,299.23,-12.9,361231.7221,1.0436,1.6698
2150.0,-108000.0605,22682.8496,-85317.2109,298.43,96.3,361069.1557,1.044,1.5815
2160.0,-107821.6438,22878.541,-84943.1028,301.0,158.5,362717.3645,1.0393,1.624
2170.0,-108026.0999,22920.7441,-85105.3557,301.56,-89.9,361310.5815,1.0434,1.5272
2180.0,-108123.8244,22937.332,-85186.4923,301.77,84.3,360886.5533,1.0446,1.6774
2190.0,-107996.9497,22772.8691,-85224.0805,299.61,220.3,361600.8404,1.0425,1.6399
2200.0,-107800.917,22615.6836,-85185.2334,297.54,231.3,361564.4752,1.0426,1.6905
2210.0,-108046.9241,22663.5898,-85383.3342,298.17,234.8,360940.3918,1.0444,1.7286
2220.0,-108065.2315,22855.377,-85209.8545,300.7,57.9,361238.9791,1.0436,1.6877
2230.0,-107919.038,22698.9512,-85220.0868,298.64,173.8,361889.2717,1.0417,1.6226
2240.0,-107853.6721,22831.5938,-85022.0783,300.38,0.2,361316.1678,1.0433,1.7035
2250.0,-107840.4708,22750.5176,-85089.9532,299.32,-155.1,361308.2961,1.0434,1.6079
2260.0,-108255.0605,22949.7793,-85305.2812,301.94,18.2,361214.1745,1.0436,1.7232
2270.0,-107895.0116,23023.1113,-84871.9003,302.9,125.2,361650.4647,1.0424,1.9523
2280.0,-108017.1505,22796.7637,-85220.3868,299.93,111.5,361746.9641,1.0421,1.9868
2290.0,-107857.7825,22939.0859,-84918.6965,301.8,461.8,361932.6472,1.0416,1.9434
2300.0,-107953.3936,22845.9609,-85107.4327,300.57,-63.9,361184.1994,1.0437,2.0997
2310.0,-107892.8083,22788.3027,-85104.5056,299.81,145.2,361885.5478,1.0417,2.0998
2320.0,-108299.4588,22804.7461,-85494.7127,300.03,262.8,361165.3416,1.0438,2.0078
2330.0,-108086.9468,22924.3691,-85162.5777,301.6,-24.3,361629.4739,1.0424,1.7305
2340.0,-108055.6908,22703.1953,-85352.4955,298.69,156.7,361350.1303,1.0432,1.8088
2350.0,-108159.2968,23101.5938,-85057.7031,303.94,38.9,361395.3685,1.0431,1.7015
2360.0,-107892.3341,22978.127,-84914.2072,302.31,325.2,361926.653,1.0416,1.7481
2370.0,-107981.5788,22713.7793,-85267.7995,298.83,-23.6,361914.2412,1.0416,1.7123
2380.0,-107870.3831,23000.1699,-84870.2132,302.6,-222.8,361305.6227,1.0434,1.6164
2390.0,-107802.7526,23041.0918,-84761.6608,303.14,343.1,361194.6845,1.0437,1.4511
2400.0,-108057.1929,22762.7168,-85294.4761,299.48,-91.6,361634.6625,1.0424,1.5896
2410.0,-107819.9938,22687.375,-85132.6188,298.49,-119.5,361667.6024,1.0423,1.6155
2420.0,-107861.3213,22790.5605,-85070.7608,299.84,-123.1,362149.4107,1.0409,1.6528
2430.0,-108026.8113,22783.3965,-85243.4148,299.75,84.4,361550.8764,1.0427,1.6784
2440.0,-107906.1144,22784.7383,-85121.3761,299.77,0.3,361625.0731,1.0424,1.608
2450.0,-107841.4027,22756.5586,-85084.8441,299.4,15.5,361674.8642,1.0423,1.4415
2460.0,-107791.9897,22912.9062,-84879.0834,301.45,-200.2,362413.4101,1.0402,1.4281
2470.0,-107864.005,22708.5117,-85155.4933,298.76,42.4,361324.3057,1.0433,1.6786
2480.0,-107795.2781,22922.998,-84872.2801,301.59,-58.6,362307.5972,1.0405,1.662
2490.0,-107926.4627,22732.082,-85194.3807,299.07,125.0,361617.0703,1.0425,1.6376
2500.0,-107795.1881,22686.1445,-85109.0436,298.47,-188.5,361106.0529,1.0439,1.5947
2510.0,-108136.0455,22817.457,-85318.5885,300.2,-50.9,361233.9805,1.0436,1.6154
2520.0,-107970.7589,22791.1348,-85179.6241,299.85,92.4,361438.3021,1.043,1.6907
2530.0,-107861.2397,22911.6992,-84949.5405,301.44,-250.2,361312.7583,1.0433,1.8169
2540.0,-107861.5546,22605.8164,-85255.7381,297.41,-55.2,361910.8481,1.0416,1.7702
2550.0,-108309.9817,22696.0527,-85613.929,298.6,4.7,361526.1241,1.0427,1.9191
2560.0,-107768.1088,22917.8594,-84850.2494,301.52,156.8,361301.7997,1.0434,1.7681
2570.0,-107999.4298,22814.5957,-85184.8341,300.16,-213.2,361663.2922,1.0423,1.8849
2580.0,-108056.3848,22841.7207,-85214.6641,300.52,-220.9,361716.6029,1.0422,1.934
2590.0,-108174.3748,22603.666,-85570.7088,297.38,-55.4,361080.8061,1.044,1.9727
2600.0,-107792.6981,22696.041,-85096.6571,298.6,-518.6,361621.2911,1.0425,1.8505
2610.0,-108050.3374,22678.7578,-85371.5796,298.37,-185.7,361491.7423,1.0428,1.897
2620.0,-107676.0628,22917.4844,-84758.5785,301.51,240.1,361723.4776,1.0422,1.8315
2630.0,-108081.1924,22718.4863,-85362.706,298.9,127.6,360712.9592,1.0451,1.7024
2640.0,-107805.7876,22729.3828,-85076.4048,299.04,-29.3,361652.1584,1.0424,1.8289
2650.0,-107751.001,22759.9629,-84991.0381,299.44,-45.9,362198.3286,1.0408,1.718
2660.0,-108027.3286,22672.3379,-85354.9907,298.29,-88.1,360906.2867,1.0445,1.6938
2670.0,-107862.8631,22822.2051,-85040.658,300.26,10.4,362328.487,1.0404,1.7824
2680.0,-108001.9804,22741.8398,-85260.1406,299.2,106.1,361307.8475,1.0434,1.7875
2690.0,-107943.3864,22881.1836,-85062.2028,301.04,106.1,361747.6432,1.0421,1.6422
2700.0,-108090.7122,22843.7852,-85246.927,300.54,39.6,361550.2185,1.0427,1.6969
2710.0,-108028.298,22731.3066,-85296.9913,299.06,-197.9,361495.0091,1.0428,1.7105
2720.0,-107849.5562,22749.6523,-85099.9039,299.31,153.3,360959.6127,1.0444,1.651
2730.0,-107834.4869,22694.834,-85139.6529,298.58,29.6,361535.7041,1.0427,1.5279
2740.0,-108111.1727,22878.6797,-85232.493,301.0,-131.3,362007.6258,1.0413,1.6379
2750.0,-108007.0445,22876.3125,-85130.732,300.97,68.6,362331.0936,1.0404,1.7181
2760.0,-107890.3477,22683.6641,-85206.6837,298.44,144.5,362040.2253,1.0412,1.672
2770.0,-107706.3489,22872.8516,-84833.4974,300.93,-149.0,362069.1559,1.0412,1.5279
2780.0,-108053.6874,22893.998,-85159.6893,301.2,198.3,361849.4514,1.0418,1.6502
2790.0,-107929.2592,22930.3105,-84998.9486,301.68,95.3,361662.9444,1.0423,1.6585
2800.0,-107896.9542,22844.6504,-85052.3038,300.56,-8.1,361704.9463,1.0422,1.7701
2810.0,-107988.2246,22527.3125,-85460.9121,296.38,-92.2,360622.851,1.0453,1.8454
2820.0,-107948.9412,22973.1426,-84975.7987,302.25,-27.1,362143.5002,1.041,1.6528
2830.0,-107885.3037,22617.957,-85267.3467,297.57,-74.5,361677.1757,1.0423,1.8777
2840.0,-107928.657,22869.8066,-85058.8503,300.89,191.2,361718.5078,1.0422,1.8988
2850.0,-108285.7556,22861.4297,-85424.3259,300.78,-163.4,361653.1171,1.0424,2.0374
2860.0,-107987.4875,22752.5879,-85234.8996,299.34,-54.6,361165.0695,1.0438,1.9606
2870.0,-108022.7035,22969.0332,-85053.6703,302.19,83.5,361524.2421,1.0427,2.0866
2880.0,-107971.8515,22921.4902,-85050.3613,301.57,-65.0,361527.9685,1.0427,1.9039
2890.0,-108095.1359,22787.627,-85307.5089,299.81,183.5,361252.5161,1.0435,1.8926
2900.0,-108178.8251,22839.5938,-85339.2313,300.49,119.6,361549.1416,1.0427,2.0146
2910.0,-108128.1093,22689.2051,-85438.9042,298.51,-12.0,361260.3199,1.0435,2.0584
2920.0,-107959.4672,22526.1152,-85433.352,296.36,-170.6,360851.9857,1.0447,2.0906
2930.0,-108191.0254,22869.0137,-85322.0117,300.88,221.3,361000.8143,1.0442,2.0282
2940.0,-108205.2225,22782.582,-85422.6405,299.74,-111.5,361124.1493,1.0439,2.2037
2950.0,-107756.3637,23017.7773,-84738.5864,302.83,-153.1,362130.3538,1.041,2.2106
2960.0,-107628.8962,22739.4043,-84889.4919,299.17,-31.7,361642.7342,1.0424,2.2717
2970.0,-107894.1872,22840.6387,-85053.5486,300.5,-311.9,362109.3727,1.041,2.3606
2980.0,-107986.7815,22890.7031,-85096.0784,301.16,240.6,361081.7944,1.044,2.3831
2990.0,-108045.9422,23006.5117,-85039.4305,302.69,-294.0,362174.6885,1.0409,2.2527
3000.0,-108008.0762,23182.6465,-84825.4297,305.0,280.8,361332.4217,1.0433,2.4191
3010.0,-107986.6444,22926.4766,-85060.1678,301.63,-36.0,362274.6331,1.0406,2.2984
3020.0,-107811.3106,22847.1367,-84964.1739,300.59,107.0,362017.1271,1.0413,2.421
3030.0,-108024.7119,22539.4453,-85485.2666,296.54,158.1,361491.6222,1.0428,2.2698
3040.0,-108006.4354,22754.2852,-85252.1502,299.37,-109.7,360995.1256,1.0443,2.1727
3050.0,-108096.3504,22761.7539,-85334.5964,299.46,-154.8,361457.7607,1.0429,2.2952
3060.0,-108158.0774,22689.7715,-85468.3059,298.52,110.4,361101.2896,1.044,2.3426
3070.0,-107868.6645,22857.0859,-85011.5785,300.72,16.2,361984.8117,1.0414,2.2294
3080.0,-107944.3001,22799.5703,-85144.7298,299.96,111.3,361066.0078,1.0441,2.178
3090.0,-107861.4186,22708.9883,-85152.4303,298.77,246.2,361992.5009,1.0414,2.1745
3100.0,-107761.8256,22814.8359,-84946.9896,300.16,-55.6,362379.2655,1.0403,2.1169
3110.0,-107948.841,22776.8809,-85171.9601,299.66,116.9,361986.9193,1.0414,1.7921
3120.0,-107948.5906,22946.4746,-85002.116,301.9,236.2,361334.8681,1.0433,1.8379
3130.0,-107830.1037,22709.6738,-85120.4299,298.78,148.7,361272.2323,1.0435,1.9033
3140.0,-107657.1634,22907.6094,-84749.554,301.38,-138.5,361917.6974,1.0416,1.9062
3150.0,-108156.6451,23023.4746,-85133.1705,302.91,50.5,361947.2731,1.0415,1.8914
3160.0,-108058.0526,23070.9238,-84987.1288,303.53,-59.1,361247.7862,1.0435,2.023
3170.0,-107964.1382,22961.6055,-85002.5327,302.09,-291.4,361826.197,1.0419,1.962
3180.0,-107937.4619,22849.8457,-85087.6162,300.62,28.6,361170.6515,1.0438,1.877
3190.0,-107658.9844,22890.584,-84768.4004,301.16,176.9,361455.9607,1.0429,1.8012
3200.0,-108223.2846,22795.6758,-85427.6088,299.91,-154.0,361000.8773,1.0442,1.7184
3210.0,-107859.9537,22671.3203,-85188.6333,298.28,-184.2,361279.9927,1.0434,1.7026
3220.0,-107742.1229,22944.9395,-84797.1834,301.87,-361.7,361428.8709,1.043,1.5344
3230.0,-107827.7778,23010.3066,-84817.4712,302.73,27.8,361553.129,1.0427,1.6136
3240.0,-108162.5483,22925.7305,-85236.8178,301.62,49.0,361429.8883,1.043,1.6725
3250.0,-108146.6126,22706.7246,-85439.888,298.74,38.3,361647.6269,1.0424,1.7753
3260.0,-107928.5149,22771.8613,-85156.6536,299.6,-292.3,361225.6476,1.0436,1.834
3270.0,-108130.6852,22825.7344,-85304.9509,300.31,-68.6,361155.8378,1.0438,1.6449
3280.0,-108009.5846,22729.2422,-85280.3424,299.04,24.1,361492.0595,1.0428,1.6466
3290.0,-107674.3957,22917.6797,-84756.716,301.52,97.8,361073.9483,1.044,1.7415
3300.0,-108024.8772,22564.0176,-85460.8596,296.86,41.1,361838.5692,1.0418,1.7598
3310.0,-108054.8968,22673.4453,-85381.4515,298.3,-68.6,362233.3692,1.0407,1.5954
3320.0,-108173.476,22711.5469,-85461.9291,298.8,-4.6,361425.2118,1.043,1.5518
3330.0,-107968.8315,22819.6641,-85149.1674,300.23,12.6,361352.0976,1.0432,1.6272
3340.0,-108013.6617,22861.3262,-85152.3355,300.77,202.0,361678.4112,1.0423,1.7192
3350.0,-107906.275,22900.1758,-85006.0992,301.29,-51.1,362462.7319,1.04,1.7864
3360.0,-107708.6123,22728.9395,-84979.6729,299.03,-42.4,362240.0936,1.0407,1.9635
3370.0,-107852.3716,22787.0176,-85065.3541,299.8,-3.7,362176.8147,1.0409,1.8212
3380.0,-107860.8686,23037.2031,-84823.6655,303.09,-308.7,361318.8183,1.0433,1.919
3390.0,-107824.466,22771.3418,-85053.1242,299.59,53.4,362320.3603,1.0404,1.9578
3400.0,-107764.7686,22850.4766,-84914.292,300.63,45.1,361565.9698,1.0426,1.9876
3410.0,-107940.563,22788.3398,-85152.2231,299.81,-535.3,361314.2991,1.0433,2.1488
3420.0,-107872.4759,22797.3125,-85075.1634,299.93,-5.8,361813.2015,1.0419,2.1559
3430.0,-107848.2458,22887.123,-84961.1228,301.11,-221.8,361704.7936,1.0422,2.1253
3440.0,-108139.3166,22796.0352,-85343.2814,299.92,-149.8,361907.242,1.0416,2.2263
3450.0,-108154.5071,22697.0762,-85457.4309,298.61,-187.2,360673.2135,1.0452,2.4275
3460.0,-108049.7664,22817.4785,-85232.2879,300.2,68.6,361382.8662,1.0431,2.4603
3470.0,-107791.9174,22719.9609,-85071.9565,298.92,-158.7,361807.3466,1.0419,2.5205
3480.0,-107822.5058,22636.5215,-85185.9843,297.82,37.3,361814.9149,1.0419,2.4109
3490.0,-107829.927,22929.3965,-84900.5306,301.67,-81.3,361516.7285,1.0428,2.4324
3500.0,-108049.5229,22870.2422,-85179.2807,300.89,169.3,362229.2039,1.0407,2.2133
3510.0,-108014.0274,22574.6035,-85439.4239,297.0,-339.3,361406.5115,1.0431,2.1106
3520.0,-107895.3935,22893.6543,-85001.7392,301.2,167.1,361076.5859,1.044,2.1862
3530.0,-107821.7562,22837.6445,-84984.1117,300.46,175.0,360832.9346,1.0447,2.1978
3540.0,-107853.8678,22780.8984,-85072.9694,299.72,85.8,361520.3757,1.0427,2.3128
3550.0,-108021.8368,22853.6172,-85168.2196,300.67,392.2,361064.6507,1.0441,2.3303
3560.0,-107908.5128,22955.0215,-84953.4913,302.01,106.0,361558.4322,1.0426,2.2598
3570.0,-107818.1102,22679.5391,-85138.5712,298.38,-149.4,361644.8447,1.0424,2.2085
3580.0,-108113.6596,22758.666,-85354.9936,299.42,-195.9,361482.3902,1.0429,2.2288
3590.0,-108200.9413,22758.6875,-85442.2538,299.42,147.2,361525.2737,1.0427,2.3092
3600.0,-107981.5627,22863.1641,-85118.3986,300.8,142.8,361796.2019,1.042,2.3751
3610.0,-108027.3007,22771.6328,-85255.6679,299.59,119.3,361904.786,1.0416,2.354
3620.0,-107991.5484,22720.2012,-85271.3472,298.92,70.5,361088.1858,1.044,2.4247
3630.0,-108099.5529,22619.0137,-85480.5392,297.59,-20.6,361515.8006,1.0428,2.6004
3640.0,-108140.3413,22837.4512,-85302.8902,300.46,71.9,361486.2615,1.0428,2.7832
3650.0,-107510.4109,22636.5527,-84873.8582,297.82,69.6,361588.17,1.0425,2.7308
3660.0,-107821.7601,22777.1309,-85044.6293,299.67,-54.9,361599.6729,1.0425,2.8369
3670.0,-108024.2955,22815.4785,-85208.8169,300.17,87.3,362250.9022,1.0406,2.9238
3680.0,-108001.875,22746.0801,-85255.7949,299.26,99.5,361977.3357,1.0414,2.8255
3690.0,-107981.2698,22909.0859,-85072.1838,301.4,114.8,361945.9781,1.0415,2.7993
3700.0,-107903.8806,22891.7285,-85012.1521,301.17,-137.2,362015.8416,1.0413,2.7788
3710.0,-108237.9517,22998.832,-85239.1196,302.58,-29.5,361956.0805,1.0415,2.7319
3720.0,-107843.4941,22958.0586,-84885.4355,302.05,36.0,361658.0723,1.0423,2.7834
3730.0,-108030.3313,22916.6035,-85113.7278,301.5,-65.2,361111.5105,1.0439,2.7908
3740.0,-107935.2126,22624.0391,-85311.1735,297.65,176.5,361273.295,1.0435,3.0471
3750.0,-107823.6303,22974.9668,-84848.6635,302.27,-57.2,361837.3538,1.0418,2.8993
3760.0,-108020.7717,22724.0625,-85296.7092,298.97,273.0,361776.0807,1.042,2.9941
3770.0,-107574.7572,22635.3184,-84939.4388,297.8,284.4,361699.2923,1.0422,3.228
3780.0,-107762.0005,22939.9199,-84822.0806,301.81,-115.2,361750.0251,1.0421,3.0555
3790.0,-108191.0804,22904.082,-85286.9984,301.34,-228.6,361843.0219,1.0418,3.2521
3800.0,-107804.8365,22698.248,-85106.5885,298.63,-270.4,361943.9058,1.0415,3.1611
3810.0,-108019.464,22742.6758,-85276.7882,299.21,-415.2,361816.449,1.0419,3.0772
3820.0,-108005.5921,22569.0703,-85436.5218,296.93,54.6,362186.9161,1.0408,3.1813
3830.0,-108145.6098,22750.459,-85395.1508,299.32,-269.7,361426.144,1.043,3.1314
3840.0,-107962.2578,22775.1484,-85187.1094,299.64,-86.9,360842.7884,1.0447,3.1344
3850.0,-107984.4638,22867.1543,-85117.3095,300.85,-136.5,361568.5728,1.0426,3.1776
3860.0,-107819.2659,22778.7188,-85040.5472,299.69,-594.3,361535.8239,1.0427,3.1297
3870.0,-107785.5312,22747.0547,-85038.4765,299.27,-27.1,361887.0416,1.0417,3.2149
3880.0,-107801.9092,22783.6875,-85018.2217,299.75,-156.1,362042.8945,1.0412,3.268
3890.0,-107722.2952,22985.5586,-84736.7366,302.41,-151.8,361746.9386,1.0421,3.3715
